dd_version,champion_key,champion_id,champion_name,voiceover_set,skin,section,quote,fandom_page,runeterra_region,region_notes
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"I am not a king, I am not a god, I am... worse...",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"I am not a king, I am not a god, I am... worse...",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,"We had another name once... Now, we are Darkin.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,"We had another name once... Now, we are Darkin.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"We had another name once... Now, we are Darkin.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"We had another name once... Now, we are Darkin.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,"My darkness was not born, it was forged by my prison.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,"My darkness was not born, it was forged by my prison.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"My darkness was not born, it was forged by my prison.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"My darkness was not born, it was forged by my prison.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,"All that lives, I will end!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,"All that lives, I will end!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"All that lives, I will end!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"All that lives, I will end!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,"Those who call me enemy, I welcome them.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,"Those who call me enemy, I welcome them.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"Those who call me enemy, I welcome them.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"Those who call me enemy, I welcome them.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,I cannot die... until all life ends.,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,I cannot die... until all life ends.,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,I cannot die... until all life ends.,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,I cannot die... until all life ends.,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,"Carnage, hate, yes! I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,"Carnage, hate, yes! I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"Carnage, hate, yes! I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"Carnage, hate, yes! I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,"Behold, the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,"Behold, the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"Behold, the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"Behold, the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,Death to all! The World-Ender awaits!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,Death to all! The World-Ender awaits!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,Death to all! The World-Ender awaits!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,Death to all! The World-Ender awaits!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,"Now, I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,"Now, I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"Now, I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"Now, I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,I bring silence! I am the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,I bring silence! I am the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,I bring silence! I am the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,I bring silence! I am the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,"Quiet yourselves, the World-Ender is here!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,"Quiet yourselves, the World-Ender is here!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"Quiet yourselves, the World-Ender is here!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"Quiet yourselves, the World-Ender is here!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,"I am Aatrox, I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,"I am Aatrox, I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"I am Aatrox, I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"I am Aatrox, I am the World-Ender!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,There is no escape from the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,There is no escape from the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,There is no escape from the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,There is no escape from the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,I am ready to be the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,I am ready to be the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,I am ready to be the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,I am ready to be the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,Bow worms! Bow before the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,Bow worms! Bow before the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,Bow worms! Bow before the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,Bow worms! Bow before the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,See your World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,See your World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,See your World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,See your World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,"Insects, the World-Ender has come!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,"Insects, the World-Ender has come!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,"Insects, the World-Ender has come!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,"Insects, the World-Ender has come!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Moving,Take everything from them! Become the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Moving,Take everything from them! Become the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Moving,Take everything from them! Become the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Moving,Take everything from them! Become the World-Ender!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,How far I have fallen! A god... reduced to a prisoner!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,How far I have fallen! A god... reduced to a prisoner!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,How far I have fallen! A god... reduced to a prisoner!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,How far I have fallen! A god... reduced to a prisoner!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,See what beasts they have reduced us to... Creatures of flesh sustained only by this filth's blood and form!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,See what beasts they have reduced us to... Creatures of flesh sustained only by this filth's blood and form!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,See what beasts they have reduced us to... Creatures of flesh sustained only by this filth's blood and form!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,See what beasts they have reduced us to... Creatures of flesh sustained only by this filth's blood and form!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,"The heavens, the endless skies folding into each other. Where are they now?",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,"The heavens, the endless skies folding into each other. Where are they now?",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,"The heavens, the endless skies folding into each other. Where are they now?",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,"The heavens, the endless skies folding into each other. Where are they now?",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,I am in a cage within a prison... But this '''foul''' shape reminds me of my purpose!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,I am in a cage within a prison... But this '''foul''' shape reminds me of my purpose!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,I am in a cage within a prison... But this '''foul''' shape reminds me of my purpose!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,I am in a cage within a prison... But this '''foul''' shape reminds me of my purpose!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,"We march to battle... Let me carve flesh, let me cloak myself in the slaughter! Hide me in their carnage... Hide me from this suffering...",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,"We march to battle... Let me carve flesh, let me cloak myself in the slaughter! Hide me in their carnage... Hide me from this suffering...",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,"We march to battle... Let me carve flesh, let me cloak myself in the slaughter! Hide me in their carnage... Hide me from this suffering...",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,"We march to battle... Let me carve flesh, let me cloak myself in the slaughter! Hide me in their carnage... Hide me from this suffering...",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,"I beg, let some challenge me today... So that I may tear out their hearts! Pray! Let me watch them die, eyes knowing they served... my dark purpose...",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,"I beg, let some challenge me today... So that I may tear out their hearts! Pray! Let me watch them die, eyes knowing they served... my dark purpose...",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,"I beg, let some challenge me today... So that I may tear out their hearts! Pray! Let me watch them die, eyes knowing they served... my dark purpose...",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,"I beg, let some challenge me today... So that I may tear out their hearts! Pray! Let me watch them die, eyes knowing they served... my dark purpose...",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,"Cleave through them, Aatrox! Crush their skulls! Shatter their ribs! Disembowl their very souls!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,"Cleave through them, Aatrox! Crush their skulls! Shatter their ribs! Disembowl their very souls!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,"Cleave through them, Aatrox! Crush their skulls! Shatter their ribs! Disembowl their very souls!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,"Cleave through them, Aatrox! Crush their skulls! Shatter their ribs! Disembowl their very souls!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,Our vengeance is at hand!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,Our vengeance is at hand!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,Our vengeance is at hand!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,Our vengeance is at hand!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,Dark deeds I will do this day... Though I will carry myself as my former pride dictates!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,Dark deeds I will do this day... Though I will carry myself as my former pride dictates!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,Dark deeds I will do this day... Though I will carry myself as my former pride dictates!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,Dark deeds I will do this day... Though I will carry myself as my former pride dictates!,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,Every dream is a candle I must snuff out... I... am the darkness...,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,Every dream is a candle I must snuff out... I... am the darkness...,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,Every dream is a candle I must snuff out... I... am the darkness...,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,Every dream is a candle I must snuff out... I... am the darkness...,Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,"They sing of love, hope and gods, all that makes them want to live! So, I will quiet that first!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,"They sing of love, hope and gods, all that makes them want to live! So, I will quiet that first!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,"They sing of love, hope and gods, all that makes them want to live! So, I will quiet that first!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Lunar Eclipse,Long Move,"They sing of love, hope and gods, all that makes them want to live! So, I will quiet that first!",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Justicar,Long Move,"I have no goodness left, it was taken from me, stolen! I... am the nemesis of life.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Mecha,Long Move,"I have no goodness left, it was taken from me, stolen! I... am the nemesis of life.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
16.3.1,266,Aatrox,Aatrox,Classic,Odyssey,Long Move,"I have no goodness left, it was taken from me, stolen! I... am the nemesis of life.",Aatrox/LoL/Audio,Shurima,Darkin; ancient Shuriman Ascended
