dd_version,champion_key,champion_id,champion_name,champion_region,effective_region,voiceover_set,resolved_skin_name,resolved_skinline_name,skin_universe,section,quote
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Moving,There is no escape from the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Moving,I am ready to be the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Moving,I am ready to be the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Moving,I am ready to be the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Moving,I am ready to be the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Moving,Bow worms! Bow before the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Moving,Bow worms! Bow before the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Moving,Bow worms! Bow before the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Moving,Bow worms! Bow before the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Moving,See your World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Moving,See your World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Moving,See your World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Moving,See your World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Moving,"Insects, the World-Ender has come!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Moving,"Insects, the World-Ender has come!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Moving,"Insects, the World-Ender has come!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Moving,"Insects, the World-Ender has come!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Moving,Take everything from them! Become the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Moving,Take everything from them! Become the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Moving,Take everything from them! Become the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Moving,Take everything from them! Become the World-Ender!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,How far I have fallen! A god... reduced to a prisoner!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,How far I have fallen! A god... reduced to a prisoner!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,How far I have fallen! A god... reduced to a prisoner!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,How far I have fallen! A god... reduced to a prisoner!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,See what beasts they have reduced us to... Creatures of flesh sustained only by this filth's blood and form!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,See what beasts they have reduced us to... Creatures of flesh sustained only by this filth's blood and form!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,See what beasts they have reduced us to... Creatures of flesh sustained only by this filth's blood and form!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,See what beasts they have reduced us to... Creatures of flesh sustained only by this filth's blood and form!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"The heavens, the endless skies folding into each other. Where are they now?"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"The heavens, the endless skies folding into each other. Where are they now?"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"The heavens, the endless skies folding into each other. Where are they now?"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"The heavens, the endless skies folding into each other. Where are they now?"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,I am in a cage within a prison... But this '''foul''' shape reminds me of my purpose!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,I am in a cage within a prison... But this '''foul''' shape reminds me of my purpose!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,I am in a cage within a prison... But this '''foul''' shape reminds me of my purpose!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,I am in a cage within a prison... But this '''foul''' shape reminds me of my purpose!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"We march to battle... Let me carve flesh, let me cloak myself in the slaughter! Hide me in their carnage... Hide me from this suffering..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"We march to battle... Let me carve flesh, let me cloak myself in the slaughter! Hide me in their carnage... Hide me from this suffering..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"We march to battle... Let me carve flesh, let me cloak myself in the slaughter! Hide me in their carnage... Hide me from this suffering..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"We march to battle... Let me carve flesh, let me cloak myself in the slaughter! Hide me in their carnage... Hide me from this suffering..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"I beg, let some challenge me today... So that I may tear out their hearts! Pray! Let me watch them die, eyes knowing they served... my dark purpose..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"I beg, let some challenge me today... So that I may tear out their hearts! Pray! Let me watch them die, eyes knowing they served... my dark purpose..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"I beg, let some challenge me today... So that I may tear out their hearts! Pray! Let me watch them die, eyes knowing they served... my dark purpose..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"I beg, let some challenge me today... So that I may tear out their hearts! Pray! Let me watch them die, eyes knowing they served... my dark purpose..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"Cleave through them, Aatrox! Crush their skulls! Shatter their ribs! Disembowl their very souls!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"Cleave through them, Aatrox! Crush their skulls! Shatter their ribs! Disembowl their very souls!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"Cleave through them, Aatrox! Crush their skulls! Shatter their ribs! Disembowl their very souls!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"Cleave through them, Aatrox! Crush their skulls! Shatter their ribs! Disembowl their very souls!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,Our vengeance is at hand!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,Our vengeance is at hand!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,Our vengeance is at hand!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,Our vengeance is at hand!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,Dark deeds I will do this day... Though I will carry myself as my former pride dictates!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,Dark deeds I will do this day... Though I will carry myself as my former pride dictates!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,Dark deeds I will do this day... Though I will carry myself as my former pride dictates!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,Dark deeds I will do this day... Though I will carry myself as my former pride dictates!
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,Every dream is a candle I must snuff out... I... am the darkness...
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,Every dream is a candle I must snuff out... I... am the darkness...
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,Every dream is a candle I must snuff out... I... am the darkness...
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,Every dream is a candle I must snuff out... I... am the darkness...
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"They sing of love, hope and gods, all that makes them want to live! So, I will quiet that first!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"They sing of love, hope and gods, all that makes them want to live! So, I will quiet that first!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"They sing of love, hope and gods, all that makes them want to live! So, I will quiet that first!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"They sing of love, hope and gods, all that makes them want to live! So, I will quiet that first!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"I have no goodness left, it was taken from me, stolen! I... am the nemesis of life."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"I have no goodness left, it was taken from me, stolen! I... am the nemesis of life."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"I have no goodness left, it was taken from me, stolen! I... am the nemesis of life."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"I have no goodness left, it was taken from me, stolen! I... am the nemesis of life."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"From entire villages and towns, I will rend the flesh... Until I stand... as an unholy god."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"From entire villages and towns, I will rend the flesh... Until I stand... as an unholy god."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"From entire villages and towns, I will rend the flesh... Until I stand... as an unholy god."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"From entire villages and towns, I will rend the flesh... Until I stand... as an unholy god."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"March flesh, march toward them! We have horrors to sow! Lives to reap! Let me make them regret... being free."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"March flesh, march toward them! We have horrors to sow! Lives to reap! Let me make them regret... being free."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"March flesh, march toward them! We have horrors to sow! Lives to reap! Let me make them regret... being free."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"March flesh, march toward them! We have horrors to sow! Lives to reap! Let me make them regret... being free."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"I touched the stars, and saw the glorious light of a thousand suns! Now, blinded by this elegance, how could my purpose be anything... but dark..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"I touched the stars, and saw the glorious light of a thousand suns! Now, blinded by this elegance, how could my purpose be anything... but dark..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"I touched the stars, and saw the glorious light of a thousand suns! Now, blinded by this elegance, how could my purpose be anything... but dark..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"I touched the stars, and saw the glorious light of a thousand suns! Now, blinded by this elegance, how could my purpose be anything... but dark..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"Tricked into this existence... False slave entrapped by endless life! I shall become a beast feeding on their destruction, and making them lament my unholy birth!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"Tricked into this existence... False slave entrapped by endless life! I shall become a beast feeding on their destruction, and making them lament my unholy birth!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"Tricked into this existence... False slave entrapped by endless life! I shall become a beast feeding on their destruction, and making them lament my unholy birth!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"Tricked into this existence... False slave entrapped by endless life! I shall become a beast feeding on their destruction, and making them lament my unholy birth!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"Once in noble battle, I screamed against the silence. I stood as light against the darkness. Now, I serve a new master... oblivion..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"Once in noble battle, I screamed against the silence. I stood as light against the darkness. Now, I serve a new master... oblivion..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"Once in noble battle, I screamed against the silence. I stood as light against the darkness. Now, I serve a new master... oblivion..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"Once in noble battle, I screamed against the silence. I stood as light against the darkness. Now, I serve a new master... oblivion..."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"To war, Aatrox! They shall not rob us of our nobility! We shall stand, and spit venom at our tormentors for eternity!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"To war, Aatrox! They shall not rob us of our nobility! We shall stand, and spit venom at our tormentors for eternity!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"To war, Aatrox! They shall not rob us of our nobility! We shall stand, and spit venom at our tormentors for eternity!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"To war, Aatrox! They shall not rob us of our nobility! We shall stand, and spit venom at our tormentors for eternity!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"No beast so fierce, but knows some touch of pity... But I know none... and therefore am no beast."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"No beast so fierce, but knows some touch of pity... But I know none... and therefore am no beast."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"No beast so fierce, but knows some touch of pity... But I know none... and therefore am no beast."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"No beast so fierce, but knows some touch of pity... But I know none... and therefore am no beast."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,Let me tear their flesh from them. Let me break their souls... And murder their dreams.
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,Let me tear their flesh from them. Let me break their souls... And murder their dreams.
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,Let me tear their flesh from them. Let me break their souls... And murder their dreams.
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,Let me tear their flesh from them. Let me break their souls... And murder their dreams.
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"Where I was excellence, I am deformed... Recast poorly with these crude materials. But this abomination of flesh well serves my murderous intent."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"Where I was excellence, I am deformed... Recast poorly with these crude materials. But this abomination of flesh well serves my murderous intent."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"Where I was excellence, I am deformed... Recast poorly with these crude materials. But this abomination of flesh well serves my murderous intent."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"Where I was excellence, I am deformed... Recast poorly with these crude materials. But this abomination of flesh well serves my murderous intent."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"I shall take their limbs. I will reap their beloved! I will tear from their consciousness, the will to live. Yes, this is my purpose."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"I shall take their limbs. I will reap their beloved! I will tear from their consciousness, the will to live. Yes, this is my purpose."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"I shall take their limbs. I will reap their beloved! I will tear from their consciousness, the will to live. Yes, this is my purpose."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"I shall take their limbs. I will reap their beloved! I will tear from their consciousness, the will to live. Yes, this is my purpose."
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,I am but an unholy copy of life... A mockery of its freedom... And born in the cruel betrayal of the noble ideals I would've served.
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,I am but an unholy copy of life... A mockery of its freedom... And born in the cruel betrayal of the noble ideals I would've served.
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,I am but an unholy copy of life... A mockery of its freedom... And born in the cruel betrayal of the noble ideals I would've served.
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,I am but an unholy copy of life... A mockery of its freedom... And born in the cruel betrayal of the noble ideals I would've served.
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Justicar,,,Long Move,"I shall regard their cries as braying steeds, waiting to be whipped, broken, and bridled!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Mecha,,,Long Move,"I shall regard their cries as braying steeds, waiting to be whipped, broken, and bridled!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Odyssey,,,Long Move,"I shall regard their cries as braying steeds, waiting to be whipped, broken, and bridled!"
16.7.1,266,Aatrox,Aatrox,Runeterra,Runeterra,Classic,Lunar Eclipse,,,Long Move,"I shall regard their cries as braying steeds, waiting to be whipped, broken, and bridled!"
